Performance dos anúncios
1 de janeiro de 2026 - 6 de julho de 2026
Dia,Status do anúncio,Tipo de anúncio,URL final,URLs de beacon,Título,Título longo 1,Título longo 2,Título longo 3,Título longo 4,Título longo 5,Título 1,Posição do título 1,Título 2,Posição do título 2,Título 3,Posição do título 3,Título 4,Posição do título 4,Título 5,Posição do título 5,Título 6,Posição do título 6,Título 7,Posição do título 7,Título 8,Posição do título 8,Título 9,Posição do título 9,Título 10,Posição do título 10,Título 11,Posição do título 11,Título 12,Posição do título 12,Título 13,Posição do título 13,Título 14,Posição do título 14,Título 15,Posição do título 15,Descrição,Descrição 1,Posição da descrição 1,Descrição 2,Posição da descrição 2,Descrição 3,Posição da descrição 3,Descrição 4,Posição da descrição 4,Descrição 5,Código do logotipo,Nome da empresa,Vídeo,Texto de call-to-action,Texto de call-to-action 1,Texto de call-to-action 2,Texto de call-to-action 3,Texto de call-to-action 4,Texto de call-to-action 5,Título da call-to-action,ID do vídeo,Banner complementar,Nome do anúncio,URL de visualização,Caminho 1,Caminho 2,Sugestão de anúncio aplicada automaticamente,URL final para dispositivos móveis,Modelo de acompanhamento,Sufixo do URL final,Parâmetro personalizado,Campanha,Grupo de anúncios,Tipo de campanha,Subtipo da campanha,URL final do anúncio,URL final para dispositivos móveis do anúncio,Cliques,Impr.,CTR,Código da moeda,CPC méd.,Custo,Conversões,Conv. de visualização,Custo / conv.,Taxa de conv.
2026-02-02,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,3,210,"1,43%",BRL,"0,66","1,98","20,00",0,"0,10","666,67%"
2026-02-11,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,3,85,"3,53%",BRL,"4,36","13,07","13,00",0,"1,01","433,33%"
2026-02-15,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,3,132,"2,27%",BRL,"2,29","6,87","7,00",0,"0,98","233,33%"
2026-02-16,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,3,155,"1,94%",BRL,"3,20","9,61","4,00",0,"2,40","133,33%"
2026-02-21,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,3,75,"4,00%",BRL,"3,52","10,57","8,99",0,"1,18","299,71%"
2026-02-23,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,3,99,"3,03%",BRL,"2,28","6,84","4,00",0,"1,71","133,33%"
2026-02-25,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,3,56,"5,36%",BRL,"3,49","10,48","8,00",0,"1,31","266,67%"
2026-02-09,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,3,53,"5,66%",BRL,"19,77","59,30","13,00",0,"4,56","433,33%"
2026-01-14,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,2,85,"2,35%",BRL,"9,45","18,89","9,00",0,"2,10","450,00%"
2026-01-16,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,2,71,"2,82%",BRL,"9,24","18,47","10,00",0,"1,85","500,00%"
2026-01-23,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,2,48,"4,17%",BRL,"30,55","61,10","8,00",0,"7,64","400,00%"
2026-01-14,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,2,73,"2,74%",BRL,"20,69","41,38","8,00",0,"5,17","400,00%"
2026-01-16,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,2,59,"3,39%",BRL,"20,77","41,53","3,00",0,"13,84","150,00%"
2026-02-10,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,2,65,"3,08%",BRL,"4,06","8,11","9,00",0,"0,90","450,00%"
2026-02-14,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,2,123,"1,63%",BRL,"4,07","8,13","7,00",0,"1,16","350,00%"
2026-02-18,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,2,103,"1,94%",BRL,"3,64","7,28","8,00",0,"0,91","400,00%"
2026-01-14,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,2,66,"3,03%",BRL,"79,13","158,26","8,00",0,"19,78","400,00%"
2026-02-06,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,2,27,"7,41%",BRL,"35,74","71,48","11,00",0,"6,50","550,00%"
