Performance dos anúncios
3 de março de 2026 - 28 de julho de 2026
Dia,Status do anúncio,Tipo de anúncio,URL final,Título 1,Posição do título 1,Título 2,Posição do título 2,Título 3,Posição do título 3,Título 4,Posição do título 4,Título 5,Posição do título 5,Título 6,Posição do título 6,Título 7,Posição do título 7,Título 8,Posição do título 8,Título 9,Posição do título 9,Título 10,Posição do título 10,Título 11,Posição do título 11,Título 12,Posição do título 12,Título 13,Posição do título 13,Título 14,Posição do título 14,Título 15,Posição do título 15,Descrição 1,Posição da descrição 1,Descrição 2,Posição da descrição 2,Descrição 3,Posição da descrição 3,Descrição 4,Posição da descrição 4,Caminho 1,Caminho 2,URL final para dispositivos móveis,Modelo de rastreamento,Sufixo do URL final,Parâmetro personalizado,Campanha,Grupo de anúncios,Tipo de campanha,Subtipo da campanha,URL final do anúncio,URL final para dispositivos móveis do anúncio,Cliques,Impr.,CTR,Código da moeda,CPC méd.,Custo,Conversões,Conv. de visualização,Custo / conv.,Taxa de conv.
2026-07-08,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Industrial Têxtil, --,Máquina Laser com Câmera, --,Máquina Laser para Cortar MDF, --,Máquinas de Corte a Laser, --,Máquina Corte Tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Máquina de Corte Laser MDF, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de Corte MDF/Acrílico/Tecido,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,18,824,"2,18%",BRL,"0,71","12,84","0,00",0,0,"0,00%"
2026-07-03,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,Máquina de solda a laser,3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Máquina de corte industrial, --,Máquina laser profissional, --,Máquina a Lazer Industrial, --,Máquina Laser com Câmera, --,Equipamentos para produção, --,Máquinas a Laser para produção, --,Equipamento linha de produção, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Máquina para limpeza, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,04 [V4] SEACH_INDUSTRIAL,Industrial,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,17,216,"7,87%",BRL,"1,86","31,65","0,00",0,0,"0,00%"
2026-07-18,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Insumos para Máquina a Laser, --,Máquina Laser com Câmera, --,Tubo Laser CO2, --,Lentes para Máquina Laser, --,Acessórios para Máquina Laser, --,Máquinas de todas as potências, --,Espelho Máquina a Laser, --,Todas as peças para laser, --, --, --, --, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,03 [V4] SEACH_PEÇAS,Peças,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,17,312,"5,45%",BRL,"0,61","10,32","0,00",0,0,"0,00%"
2026-07-19,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Insumos para Máquina a Laser, --,Máquina Laser com Câmera, --,Tubo Laser CO2, --,Lentes para Máquina Laser, --,Acessórios para Máquina Laser, --,Máquinas de todas as potências, --,Espelho Máquina a Laser, --,Todas as peças para laser, --, --, --, --, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,03 [V4] SEACH_PEÇAS,Peças,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,17,320,"5,31%",BRL,"0,58","9,86","0,00",0,0,"0,00%"
2026-06-27,Ativado,Anúncio responsivo de pesquisa,http://www.mercadolaser.com.br,Mercado Laser,1,Tubos todas as potências,2,"Fontes, Chillers, Lentes", --,Todas as peças para laser, --,Máquinas e Peças Laser, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Tubos laser, Chiller, fonte laser, lente co2, lente fiber, lente uv, tudo para sua maquina",1,"Não compre sem antes nos consultar, condições especiais de pagamento.",2,"Envio imediato para todo o Brasil, tudo a pronta entrega.", --, --, --, --, --,, --, --,,PEÇAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,http://www.mercadolaser.com.br,,16,314,"5,10%",BRL,"0,83","13,33","0,00",0,0,"0,00%"
2026-07-02,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Máquina a Laser Profissional, --,Distribuidor de Máquina Laser, --,Máquina de Corte Laser CNC, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Comprar Máquina a Laser, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de corte a laser,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,16,857,"1,87%",BRL,"0,52","8,35","0,00",0,0,"0,00%"
2026-07-21,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Máquina a Laser Profissional, --,Distribuidor de Máquina Laser, --,Máquina de Corte Laser CNC, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Comprar Máquina a Laser, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de corte a laser,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,16,864,"1,85%",BRL,"0,16","2,54","0,00",0,0,"0,00%"
2026-07-12,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Industrial Têxtil, --,Máquina Laser com Câmera, --,Máquina Laser para Cortar MDF, --,Máquinas de Corte a Laser, --,Máquina Corte Tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Máquina de Corte Laser MDF, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de Corte MDF/Acrílico/Tecido,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,16,429,"3,73%",BRL,"0,43","6,88","0,00",0,0,"0,00%"
2026-07-10,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Máquina de Gravação Galvo, --,Reconhecimento de Câmera, --,Máquina Laser UV Profissional, --,Máquina Laser com Câmera, --,Máquina Laser Fiber, --,Máquinas de Corte a Laser, --,Máquina Gravação Personalizada, --,Máquina de Gravação a Laser, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de gravação a laser,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,16,288,"5,56%",BRL,"0,87","13,89","0,00",0,0,"0,00%"
2026-07-23,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Máquina de Gravação Galvo, --,Reconhecimento de Câmera, --,Máquina Laser UV Profissional, --,Máquina Laser com Câmera, --,Máquina Laser Fiber, --,Máquinas de Corte a Laser, --,Máquina Gravação Personalizada, --,Máquina de Gravação a Laser, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de gravação a laser,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,16,563,"2,84%",BRL,"0,41","6,59","0,00",0,0,"0,00%"
2026-03-14,Ativado,Anúncio responsivo de pesquisa,http://www.mercadolaser.com.br,Mercado Laser,1,Tubos todas as potências,2,"Fontes, Chillers, Lentes", --,Todas as peças para laser, --,Máquinas e Peças Laser, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Tubos laser, Chiller, fonte laser, lente co2, lente fiber, lente uv, tudo para sua maquina",1,"Não compre sem antes nos consultar, condições especiais de pagamento.",2,"Envio imediato para todo o Brasil, tudo a pronta entrega.", --, --, --, --, --,, --, --,,PEÇAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,http://www.mercadolaser.com.br,,15,418,"3,59%",BRL,"1,93","28,96","0,00",0,0,"0,00%"
2026-06-30,Ativado,Anúncio responsivo de pesquisa,http://www.mercadolaser.com.br,Mercado Laser,1,Tubos todas as potências,2,"Fontes, Chillers, Lentes", --,Todas as peças para laser, --,Máquinas e Peças Laser, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Tubos laser, Chiller, fonte laser, lente co2, lente fiber, lente uv, tudo para sua maquina",1,"Não compre sem antes nos consultar, condições especiais de pagamento.",2,"Envio imediato para todo o Brasil, tudo a pronta entrega.", --, --, --, --, --,, --, --,,PEÇAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,http://www.mercadolaser.com.br,,15,239,"6,28%",BRL,"0,57","8,51","0,00",0,0,"0,00%"
2026-07-03,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Máquina a Laser Profissional, --,Distribuidor de Máquina Laser, --,Máquina de Corte Laser CNC, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Comprar Máquina a Laser, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de corte a laser,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,15,541,"2,77%",BRL,"0,92","13,84","0,00",0,0,"0,00%"
2026-07-17,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Máquina a Laser Profissional, --,Distribuidor de Máquina Laser, --,Máquina de Corte Laser CNC, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Comprar Máquina a Laser, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de corte a laser,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,15,651,"2,30%",BRL,"0,19","2,91","0,00",0,0,"0,00%"
2026-07-08,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Insumos para Máquina a Laser, --,Máquina Laser com Câmera, --,Tubo Laser CO2, --,Lentes para Máquina Laser, --,Acessórios para Máquina Laser, --,Máquinas de todas as potências, --,Espelho Máquina a Laser, --,Todas as peças para laser, --, --, --, --, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,03 [V4] SEACH_PEÇAS,Peças,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,15,337,"4,45%",BRL,"2,64","39,56","0,00",0,0,"0,00%"
2026-07-16,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Industrial Têxtil, --,Máquina Laser com Câmera, --,Máquina Laser para Cortar MDF, --,Máquinas de Corte a Laser, --,Máquina Corte Tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Máquina de Corte Laser MDF, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de Corte MDF/Acrílico/Tecido,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,15,483,"3,11%",BRL,"0,20","3,07","0,00",0,0,"0,00%"
2026-07-18,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Máquina a Laser Profissional, --,Distribuidor de Máquina Laser, --,Máquina de Corte Laser CNC, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Comprar Máquina a Laser, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de corte a laser,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,14,755,"1,85%",BRL,"0,18","2,56","0,00",0,0,"0,00%"
2026-07-12,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Insumos para Máquina a Laser, --,Máquina Laser com Câmera, --,Tubo Laser CO2, --,Lentes para Máquina Laser, --,Acessórios para Máquina Laser, --,Máquinas de todas as potências, --,Espelho Máquina a Laser, --,Todas as peças para laser, --, --, --, --, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,03 [V4] SEACH_PEÇAS,Peças,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,14,408,"3,43%",BRL,"1,49","20,80","0,00",0,0,"0,00%"
2026-07-10,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Industrial Têxtil, --,Máquina Laser com Câmera, --,Máquina Laser para Cortar MDF, --,Máquinas de Corte a Laser, --,Máquina Corte Tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Máquina de Corte Laser MDF, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de Corte MDF/Acrílico/Tecido,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,14,538,"2,60%",BRL,"0,56","7,85","0,00",0,0,"0,00%"
2026-07-11,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Industrial Têxtil, --,Máquina Laser com Câmera, --,Máquina Laser para Cortar MDF, --,Máquinas de Corte a Laser, --,Máquina Corte Tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Máquina de Corte Laser MDF, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de Corte MDF/Acrílico/Tecido,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,14,533,"2,63%",BRL,"0,60","8,37","0,00",0,0,"0,00%"
